"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"KCNK9",135.895272378568,2.85951059464595,0.305247377369615,9.36784656198193,7.40274081097881e-21,7.08957584431828e-19,"KCNK9"
"MYOM3",590.614827726915,3.21278791820317,0.343267653095045,9.35942518683402,8.01716555656403e-21,7.64055431602885e-19,"MYOM3"
"PANX2",176.521959880433,3.21973878705856,0.344439922820511,9.34775144731518,8.95307739536686e-21,8.49108121714963e-19,"PANX2"
"RIPK3",774.724220351098,1.31646154230919,0.140980056660208,9.33792745935794,9.82381892845564e-21,9.27188166208879e-19,"RIPK3"
"LRRN4",135.684361481102,3.15292274163635,0.337832477873476,9.33279938472099,1.03110873557144e-20,9.68498623406698e-19,"LRRN4"
"PRR36",556.931624257544,3.48478520338268,0.373630197171893,9.32682965606087,1.09084983739022e-20,1.0197097259853e-18,"PRR36"
"SLC15A1",504.107306123469,4.09609045990102,0.439278703688356,9.32458237904236,1.11421512542669e-20,1.03659147168863e-18,"SLC15A1"
"FXYD4",76.7378747166392,3.8732333200223,0.415457084956243,9.32282409007476,1.13284081396645e-20,1.04892469111197e-18,"FXYD4"
"CEL",1570.35573829097,4.89333558516269,0.525346668017148,9.31448866637329,1.22541357969893e-20,1.12928797672538e-18,"CEL"
"ANPEP",34695.5329450714,4.07686135000238,0.437728194580286,9.3136823272521,1.23475602128914e-20,1.13255532337681e-18,"ANPEP"
"LRATD1",5054.03600051272,2.7269792683516,0.293129968570686,9.30296987936262,1.3657640987382e-20,1.24686603724525e-18,"LRATD1"
"EGR4",91.0404879174021,3.3906968845167,0.364574631586255,9.30041914810106,1.39893103106454e-20,1.27120537460037e-18,"EGR4"
"DLX3",102.297575672355,5.19270211715287,0.5597843550527,9.27625445456404,1.7554105125814e-20,1.58775255482883e-18,"DLX3"
"NMB",522.064597607851,1.78630550433026,0.192692769090964,9.27022592885677,1.85752043150589e-20,1.6723675884945e-18,"NMB"
"TFF3",8741.28583743471,3.57897337246098,0.386108114185183,9.26935550166772,1.87274076205063e-20,1.67833652606345e-18,"TFF3"
"CIB2",582.141536861675,2.43143941075516,0.262352778883516,9.26782411492852,1.89981855590424e-20,1.69482900121923e-18,"CIB2"
"RCL1",1158.62220282936,-1.17181597923933,0.126563783641779,-9.25869901737448,2.06938178610519e-20,1.83770508886987e-18,"RCL1"
"TPBG",1870.04907117914,1.65231468060112,0.178600330570074,9.25146485074862,2.21436811601897e-20,1.95756153315216e-18,"TPBG"
"FADS6",76.1610778760204,4.57732364546666,0.495447276407729,9.23877042710746,2.49345980526877e-20,2.19435694664577e-18,"FADS6"
"KCNS1",87.1835430393209,3.22898091132868,0.349597281639559,9.23628723937797,2.55198783681957e-20,2.23579311067013e-18,"KCNS1"
"CXCL9",8178.41459193094,-2.82072988958113,0.305471657541969,-9.2340150712463,2.60673112154442e-20,2.27355830007202e-18,"CXCL9"
"NHLRC1",239.51826467257,2.24539592799699,0.243297136272546,9.22902736299227,2.73100431938067e-20,2.37136139501067e-18,"NHLRC1"
"FAM189A1",132.10031161885,4.10839518062777,0.445218435775277,9.22781908946257,2.76198025124596e-20,2.38764637914126e-18,"FAM189A1"
"ULK2",1008.72847408707,1.45183458871558,0.15761507564443,9.2112672774451,3.22297032285874e-20,2.77388419373089e-18,"ULK2"
"MESP1",138.975810169461,2.74791161087296,0.29904191750839,9.18905160108823,3.96320053509162e-20,3.39601091465285e-18,"MESP1"
"RBP4",1337.36286656454,3.83427416199074,0.417449072985815,9.1850106039666,4.11486771094539e-20,3.51057512963931e-18,"RBP4"
"LAP3",8472.90963962912,-1.25719858226471,0.136910864691946,-9.18260639937856,4.20781015291428e-20,3.5742603024994e-18,"LAP3"
"NTSR1",383.335471201554,3.91160027853005,0.42624606043529,9.1768596630206,4.43846165574017e-20,3.75386257005176e-18,"NTSR1"
"HOXC10",908.430580524435,3.78034871005014,0.412498942087707,9.16450522495243,4.97747808808428e-20,4.19159437098718e-18,"HOXC10"
"CHST6",266.120738313072,2.3730867756947,0.25895684842194,9.16402400691883,4.99973390732226e-20,4.192266152247e-18,"CHST6"
"STPG4",51.8489920430135,2.71069603317599,0.296165628826097,9.15263544902323,5.55612184847066e-20,4.63888686126373e-18,"STPG4"
"FAH",837.384275746532,1.41485807315424,0.154660517082072,9.14815299889005,5.7915232952262e-20,4.81485066463124e-18,"FAH"
"MAPK15",347.711713648182,2.381293134309,0.260428501019848,9.14375010793276,6.03233702181001e-20,4.99380374555518e-18,"MAPK15"
"FRMD1",104.926175169163,3.68772503688635,0.404417316865956,9.11861308379295,7.60918235937398e-20,6.27259897700799e-18,"FRMD1"
"PLA2G12B",103.368062020942,4.93564010422791,0.541626374914402,9.11262880248019,8.04095392382034e-20,6.60067717687723e-18,"PLA2G12B"
"HMX3",68.1042952972383,4.93421876912938,0.54279155373698,9.0904486909543,9.86311716469534e-20,8.06258242873024e-18,"HMX3"
"MUCL3",13065.9288053381,4.73219139487946,0.521173848600231,9.07987115544877,1.08703455339727e-19,8.84891419571771e-18,"MUCL3"
"MESP2",70.6008503030655,3.10193474857246,0.342043147826745,9.06884049068477,1.20290237526689e-19,9.75053248590506e-18,"MESP2"
"ITLN1",1220.43178896979,4.49854201903219,0.496067885886512,9.06840000536005,1.20777440834776e-19,9.75053248590506e-18,"ITLN1"
"MYO3B",112.532658679176,-3.05141488926045,0.336551984638991,-9.06669705880237,1.22679414207751e-19,9.86332393159191e-18,"MYO3B"
"ULBP2",226.212923170878,2.81387502335294,0.311122003633234,9.04428163387013,1.50652454519205e-19,1.20626926391054e-17,"ULBP2"
"CAMK2N1",9412.01503334508,1.75461343233319,0.194252675607976,9.0326345665076,1.67587554390655e-19,1.33639104086948e-17,"CAMK2N1"
"YBX2",853.92778017305,2.71715870773397,0.300940021192914,9.02890448722394,1.73398930450316e-19,1.37711174967798e-17,"YBX2"
"EREG",611.193481456471,3.7270645288843,0.413265786462333,9.01856541473945,1.90568394344736e-19,1.5073419920296e-17,"EREG"
"AMIGO1",661.756219051412,1.72698417371162,0.191547665621633,9.01594998877696,1.95171457372623e-19,1.53752611398748e-17,"AMIGO1"
"GBP5",2582.63003065041,-2.56092785592798,0.284130682272358,-9.0132041898705,2.00122199838903e-19,1.57019575030227e-17,"GBP5"
"FZD9",40.9539839512397,3.09584376394922,0.3443684166177,8.98991781637765,2.47415369721088e-19,1.93350163129636e-17,"FZD9"
"CRYBA2",30.6807494360674,4.05856597232553,0.451755193332143,8.98399405746633,2.61111860295336e-19,2.03240733649003e-17,"CRYBA2"
"AKR1C4",107.708429511884,3.41460618526761,0.380734582348919,8.96846870121806,3.00665156556505e-19,2.33099014430335e-17,"AKR1C4"
"MMEL1",92.1974366788744,2.35250964785417,0.262739025805382,8.95378842424703,3.43486841959932e-19,2.65245155390166e-17,"MMEL1"
"PNPLA3",115.772290174902,3.12301372070243,0.349105023308372,8.94577136446359,3.69360976597257e-19,2.84102574794512e-17,"PNPLA3"
"PDIA2",614.973009145431,3.93044086585991,0.43962572227796,8.94042515413788,3.8767595282867e-19,2.9702059178093e-17,"PDIA2"
"NEUROG3",85.2985609591204,4.807805294169,0.537994617316294,8.93653047711149,4.01580391395582e-19,3.06471722917792e-17,"NEUROG3"
"SMIM1",71.8311711217929,2.15102196850252,0.240902132548768,8.92902833920357,4.29766778957408e-19,3.26706364221435e-17,"SMIM1"
"C13orf46",232.058677513395,2.95852852177445,0.332117442730858,8.90807931509933,5.19242466619412e-19,3.931953515637e-17,"C13orf46"
"IRS2",7195.32352161641,2.17461692252385,0.24455477541273,8.89214663199194,5.99395241535317e-19,4.52138410574343e-17,"IRS2"
"UCN3",34.2385782806034,5.23538281157004,0.589241481775448,8.88495289875938,6.39478562529772e-19,4.80518949082467e-17,"UCN3"
"GREB1L",241.395985552216,3.12644400093486,0.352668562100359,8.8651054755631,7.64316827717322e-19,5.72124822341506e-17,"GREB1L"
"PPP1R14D",545.389073348266,2.81861193173162,0.317983726483261,8.86401314590543,7.71846496146567e-19,5.75555915847919e-17,"PPP1R14D"
"SOX30",115.073051317942,2.7621354312791,0.312098812343062,8.8501952652192,8.73663017833499e-19,6.49002067658292e-17,"SOX30"
"EPHX4",175.207984771736,2.48446219965764,0.281101429185394,8.83831223077511,9.71753872728926e-19,7.19134674678221e-17,"EPHX4"
"ME1",1762.02408813642,1.73296326954726,0.19626914720241,8.82952463109282,1.05121535168336e-18,7.75003559465578e-17,"ME1"
"ZNF669",348.050988051008,1.06972062838247,0.121255489629024,8.82203875185555,1.12394339877831e-18,8.25506848944803e-17,"ZNF669"
"APOB",1297.28556343605,4.72665544204188,0.536552522495061,8.80930616086217,1.25922830542562e-18,9.21406119966303e-17,"APOB"
"FBXO41",1266.5434994671,1.56516901602138,0.177847008113701,8.80064856092906,1.36027711754775e-18,9.91631867370537e-17,"FBXO41"
"TOR4A",6332.26763665935,1.76070850795639,0.200254352599883,8.79236074071442,1.46449657702865e-18,1.0636382760375e-16,"TOR4A"
"PDE4A",1912.24920897126,1.2338143218108,0.140370845186563,8.78967651844632,1.49991209117694e-18,1.0853252787157e-16,"PDE4A"
"ASCL2",2679.47439293114,3.15449247606717,0.359022339738712,8.7863403663486,1.54510985245701e-18,1.11390447186172e-16,"ASCL2"
"ELF5",143.615607926763,4.63490162240283,0.528182454264729,8.77519043841577,1.70614892251317e-18,1.22547909923308e-16,"ELF5"
"MPP6",817.223373948168,1.8860875454145,0.215024392584279,8.77150504994563,1.76293799571251e-18,1.26163075539323e-16,"MPP6"
"CCL5",3525.93734084891,-2.08160080877325,0.237331470653933,-8.77085876153592,1.77308741215826e-18,1.26426309384437e-16,"CCL5"
"TM4SF4",2665.14235466828,4.24639247159625,0.484532670695198,8.76389298063969,1.88620903927477e-18,1.34003149092041e-16,"TM4SF4"
"TMEM220",314.027052496237,1.68691078045818,0.192509928300519,8.76272094301971,1.90593062968397e-18,1.34913647507738e-16,"TMEM220"
"MT1G",2429.66055959359,3.05703502617717,0.348958977186302,8.7604424188379,1.94485528566277e-18,1.37171977314056e-16,"MT1G"
"RGN",312.794052984435,3.11299839151173,0.355692170233605,8.75194522687195,2.09706185101836e-18,1.47375170443689e-16,"RGN"
"BAX",3306.36781087585,-1.05190075486953,0.120197771702882,-8.7514164361527,2.10691331402209e-18,1.47536793605912e-16,"BAX"
"ADAMTS17",300.990595435722,2.24123031934469,0.256243622891258,8.74648232824824,2.20106726252496e-18,1.53579468242679e-16,"ADAMTS17"
"LDLRAD3",995.262206825305,1.55116983074365,0.177618280556242,8.73316544831925,2.47642438429566e-18,1.72177591444784e-16,"LDLRAD3"
"MAP10",245.263085419487,1.82170478838761,0.20869715631415,8.7289391986032,2.57072370435765e-18,1.78100102879558e-16,"MAP10"
"HOXD13",82.8347265152589,7.42097174756452,0.850383967107561,8.72661295909155,2.62413235073567e-18,1.81157857725522e-16,"HOXD13"
"APLP1",707.194837557257,2.89250399250387,0.331644945483545,8.72168875749499,2.7408285833582e-18,1.88547774764328e-16,"APLP1"
"GZMH",274.565333307912,-2.30545304322444,0.264468877061999,-8.7172943328374,2.84928744026565e-18,1.95321153405158e-16,"GZMH"
"POPDC3",51.7762556238126,3.49124511404149,0.40083326728629,8.70996845565695,3.03959371158822e-18,2.07638259941605e-16,"POPDC3"
"GJB6",142.595649640446,4.32974429877101,0.498740526641956,8.68135647191814,3.91076345541753e-18,2.66218068391959e-16,"GJB6"
"CFAP20DC",224.850749634572,2.67014551665971,0.307644344253601,8.67932587266623,3.98121482005464e-18,2.70072895622943e-16,"CFAP20DC"
"XCR1",190.486736446932,-2.72163313348858,0.313632630470699,-8.6777741506168,4.03589481606082e-18,2.72834868586091e-16,"XCR1"
"TMEM132B",132.92563584524,2.90681019314872,0.335179847787342,8.67238950174885,4.23145335900456e-18,2.85068635430593e-16,"TMEM132B"
"MIOX",72.4565068674511,3.67198620452087,0.423506413222593,8.67043825046138,4.30460346954704e-18,2.89000130531067e-16,"MIOX"
"CAMKV",45.2505069479205,4.1868945103071,0.48308706891213,8.66695628954759,4.43825250343997e-18,2.96615194750136e-16,"CAMKV"
"CCK",109.636272564344,3.85253000092926,0.44452117035421,8.6666963417275,4.44839289869427e-18,2.96615194750136e-16,"CCK"
"RAB3B",990.068558186655,2.59833659084893,0.300027294254003,8.6603340449725,4.70383784378162e-18,3.12581224333202e-16,"RAB3B"
"CYSLTR2",97.9504798474842,-1.87747951479139,0.217165476683461,-8.64538665843277,5.36234030395446e-18,3.55132347519859e-16,"CYSLTR2"
"MUC6",27827.8126660633,4.40741359298074,0.510397118220356,8.6352634755236,5.85918341466123e-18,3.86725899906204e-16,"MUC6"
"GABRR1",65.0194559381209,4.36237373585894,0.505266673063482,8.63380461927052,5.93443300627191e-18,3.90373796779577e-16,"GABRR1"
"PRR18",30.4015043091291,4.45470957484828,0.515991395749122,8.63330205028104,5.96057641616401e-18,3.90777790075826e-16,"PRR18"
"AKR1E2",153.927169467144,2.34781409486542,0.272065800536584,8.6295818520186,6.15766722709052e-18,4.02348978647717e-16,"AKR1E2"
"NAT2",124.652239778826,3.68717292025752,0.427425183731133,8.62647560462159,6.32714899413594e-18,4.12045032994779e-16,"NAT2"
"CES4A",144.262573985121,2.06033625392326,0.23914090988745,8.61557420222639,6.95919337164806e-18,4.51700202331854e-16,"CES4A"
"TMIE",27.567508924035,2.81066180805965,0.326404890266639,8.61096721242021,7.24467097498038e-18,4.68672638537059e-16,"TMIE"
"RHBG",49.5925057599446,3.71933076618469,0.432104116700669,8.60748746062326,7.46793175693193e-18,4.81521395165608e-16,"RHBG"
"TIMP4",125.670565713434,2.55761454395261,0.297380947848641,8.60046537095028,7.93935020519828e-18,5.10233832101838e-16,"TIMP4"
"SAMHD1",9355.37924801341,-1.19017004730202,0.138622993211844,-8.58566114990174,9.03155059331341e-18,5.78522635873981e-16,"SAMHD1"
"LONRF3",549.272301564469,1.83790270193278,0.214330956906039,8.57506880230326,9.90275798391635e-18,6.32255499123444e-16,"LONRF3"
"LY6K",106.030277183069,4.48775930785162,0.524118739898784,8.56248587623156,1.10459576505973e-17,7.02947474331332e-16,"LY6K"
"C4BPB",762.562374004433,2.64817299845595,0.309310205185629,8.5615442169672,1.11365690819308e-17,7.06412825174294e-16,"C4BPB"
"DDB2",1680.56508041906,-1.04594800808988,0.122296268521436,-8.5525749946045,1.20372461951642e-17,7.61073394546677e-16,"DDB2"
"BRSK2",385.088291049624,2.70649655269103,0.316665265150251,8.54686904611043,1.26472553950004e-17,7.94980828600149e-16,"BRSK2"
"SLC29A4",943.549013130013,2.90389322000676,0.339763830509161,8.54679915650545,1.26549131235423e-17,7.94980828600149e-16,"SLC29A4"
"ISX",260.223531065926,5.32630609372256,0.623417266978253,8.54372564869679,1.29962375500028e-17,8.1363288158181e-16,"ISX"
"OCA2",88.5778121785991,3.97505320408344,0.465278720883611,8.54338061395632,1.30351175684653e-17,8.1363288158181e-16,"OCA2"
"ZNF385C",116.339975005167,2.21471409763733,0.259297146640499,8.54122047362097,1.32811536538224e-17,8.26349996607415e-16,"ZNF385C"
"PLAAT1",40.4909226376597,3.52388298069408,0.412721012415139,8.53817197257104,1.36361872393268e-17,8.45746635221358e-16,"PLAAT1"
"IFNG",59.604208282359,-2.63435268653634,0.30879645495087,-8.53103280267732,1.45046897089714e-17,8.96766211532199e-16,"IFNG"
"WFDC2",3147.18900447411,3.49585367563258,0.410840665430192,8.5090254441392,1.75401347503837e-17,1.0810145508462e-15,"WFDC2"
"GRIP1",242.3350414258,1.88375152662018,0.221533578563484,8.50323250694191,1.84383093375225e-17,1.13279638216093e-15,"GRIP1"
"IFNLR1",630.374149091106,1.78930618514687,0.210444757699392,8.50249825516102,1.85553450116363e-17,1.13641308931768e-15,"IFNLR1"
"PAH",117.642602845465,4.57391850874719,0.538219828834703,8.4982348544277,1.92495349713097e-17,1.17367941497306e-15,"PAH"
"DMRTA2",65.5668011684805,4.84666481888378,0.570328225060131,8.49802728660813,1.92839787176307e-17,1.17367941497306e-15,"DMRTA2"
"SLC5A12",126.452140325869,3.38637921556464,0.398973475958315,8.48773018665144,2.10712087333477e-17,1.27571657171403e-15,"SLC5A12"
"CHGA",1269.65738202693,4.38290350404801,0.516387773174868,8.48762060554016,2.10910811620839e-17,1.27571657171403e-15,"CHGA"
"KLK13",331.530376250228,3.98275496931546,0.469317483254534,8.48627019325298,2.13375004619103e-17,1.28663810655661e-15,"KLK13"
"APOA1",831.889277692572,4.51327700802144,0.532310990002668,8.47864705554702,2.27827655190398e-17,1.36955966137071e-15,"APOA1"
"GOLGA8A",1534.33566833796,1.87388299231175,0.221070441565779,8.4764067916071,2.32255651910804e-17,1.39189529796975e-15,"GOLGA8A"
"CLCA1",268.662301255819,5.28927795294481,0.624915405268828,8.46399033909151,2.58381236054168e-17,1.543729115838e-15,"CLCA1"
"GNG4",740.816853478793,3.71521872981775,0.439686224946979,8.44970462803506,2.92040719177685e-17,1.7395120520044e-15,"GNG4"
"CERK",3801.45078062656,1.10046208372973,0.130316216937591,8.44455210249655,3.05213414346173e-17,1.81244816902164e-15,"CERK"
"SLC16A9",261.327333875828,2.89124405102722,0.342426865281054,8.44339140462641,3.08260745056438e-17,1.8249970230811e-15,"SLC16A9"
"ATP2C1",7647.39536229149,-0.774755350337987,0.0917805392956544,-8.4413902585847,3.13585253634343e-17,1.8509109064212e-15,"ATP2C1"
"PREPL",3477.77958392571,0.705746001915876,0.0836779669969725,8.43407204122693,3.33841031115272e-17,1.96453380268044e-15,"PREPL"
"HAPLN3",1262.45976450522,-1.65128034081963,0.195837187201824,-8.43190389125566,3.4008624321059e-17,1.99527475483642e-15,"HAPLN3"
"MTNR1A",25.5622356320989,4.03775193915716,0.478983821994901,8.42982947177733,3.46169301300489e-17,2.02488312560109e-15,"MTNR1A"
"SATB2",820.08986794552,1.84318765367585,0.21866370859058,8.4293258609593,3.47662214775791e-17,2.02754528061929e-15,"SATB2"
"BBS5",326.403250786836,1.19370247978656,0.141669995506374,8.42593716135786,3.57874214224004e-17,2.08088944145666e-15,"BBS5"
"LGSN",144.894454759731,4.82363960075941,0.572692866301385,8.42273386765207,3.67799297164043e-17,2.13225367023558e-15,"LGSN"
"MT1H",334.931375972045,3.41391847981061,0.405565402529748,8.41767680013138,3.84023472904273e-17,2.21972384323396e-15,"MT1H"
"SPINK4",962.357235131813,4.14530149242741,0.49257960834053,8.41549553054516,3.91237517235342e-17,2.25475143782504e-15,"SPINK4"
"PIFO",217.265663089926,2.90701229394538,0.345567344402484,8.41228877969316,4.0208646038126e-17,2.3104597577849e-15,"PIFO"
"MUC21",259.484037889622,6.37187875307518,0.757903168424152,8.40724649076706,4.19748334096056e-17,2.40487483965825e-15,"MUC21"
"CHGB",410.731548201762,4.1412865050958,0.492726915712384,8.40483110022179,4.28477797863843e-17,2.44771074177366e-15,"CHGB"
"HOXA6",53.4799943399624,2.36135246840971,0.281161002177431,8.39857750585032,4.51919634714623e-17,2.57409734793574e-15,"HOXA6"
"ARTN",105.513126357427,2.30823574257791,0.274938968421857,8.39544774546558,4.64122178468663e-17,2.63591715137856e-15,"ARTN"
"SCRN1",5273.20303242079,1.60686460184542,0.191576108097249,8.38760437199052,4.96148634097266e-17,2.80963938097342e-15,"SCRN1"
"TMEM65",1660.20869677571,1.12774083374085,0.134468649464934,8.38664505242122,5.00212404841977e-17,2.82125951901628e-15,"TMEM65"
"FAM166C",258.363125586492,2.49126752324714,0.297059033881965,8.38643918917825,5.01088730664201e-17,2.82125951901628e-15,"FAM166C"
"HS6ST3",98.3889883301287,3.75752703958124,0.448359247356903,8.38061679720453,5.26510563364345e-17,2.95587266564632e-15,"HS6ST3"
"ZNF514",899.339558422836,1.05473684143001,0.125888221052531,8.37836004521728,5.36702514743775e-17,3.00445760187654e-15,"ZNF514"
"RASGEF1A",516.872457855381,2.28970303417144,0.273410837712662,8.37458768396655,5.54175484054367e-17,3.09340755199148e-15,"RASGEF1A"
"MAP1LC3A",1477.57850840808,1.45112243762991,0.173371783850756,8.37000349998754,5.76165224676891e-17,3.20699145142804e-15,"MAP1LC3A"
"MAGEA1",201.451228865613,7.67686346279256,0.917413553978657,8.36794205786408,5.8633210561192e-17,3.25430975776707e-15,"MAGEA1"
"FAM83A",1082.3640813554,3.80018684854496,0.454317820614809,8.36460001371359,6.03192028229136e-17,3.33840301855882e-15,"FAM83A"
"COL2A1",260.540447974369,5.0457214347211,0.603394021635076,8.36223305800778,6.15421182201479e-17,3.39646430414415e-15,"COL2A1"
